feature,class
"[-6.9171490e+02  6.8556259e+01 -3.8307770e+01  1.7769621e+01
 -3.3519611e+01  6.8920836e+00 -3.4213543e+01 -6.3277936e+00
 -1.8320162e+01 -1.3564606e+01 -9.2573957e+00 -1.8964478e+01
 -9.3708563e+00 -2.0469669e+01 -7.8125796e+00 -1.7214020e+01
 -4.1482472e+00 -6.8787465e+00 -6.3342733e+00 -6.8105402e+00
 -4.6569815e+00 -2.3538771e+00 -5.5885143e+00  1.0671202e+00
 -5.4812102e+00 -4.9727249e-01 -3.4398894e+00  1.8960227e+00
 -8.0308385e-02  2.0620668e+00  2.3875301e+00 -2.7329811e-01
  4.5802302e+00  2.7833333e+00  7.5028663e+00  3.3358486e+00
  4.6684208e+00  2.5056500e+00  3.4289093e+00  4.1080346e+00]",dislike_to_learn
"[-704.4205       74.70889     -26.189796     10.74208     -27.357248
    0.85940677  -33.003918    -11.589192    -24.788181    -18.881216
  -16.858652    -19.971977     -7.06204     -18.6455       -7.6788125
  -13.852185     -5.04977      -9.255401     -2.6659214    -5.5002613
   -6.698461      1.0025822    -5.065671      1.5423472    -1.2449379
    3.6815512    -0.86326545    1.845987      3.6486466     3.8505163
    4.408583      2.520184      6.579415      2.6504924     4.7599816
    3.9996893     6.086026      3.4619563     3.3457382     4.2626505 ]",dislike_to_learn
"[-676.9769      63.489906   -31.216234     6.158262   -20.768164
   -7.408116   -29.17761    -17.79827    -18.632355   -10.461233
  -13.936356   -16.595493    -5.1534166  -12.077967    -5.8127136
  -15.952813    -5.060519    -1.3042135   -4.6618786   -7.3003488
   -4.4144983    3.5047522   -3.6198022   -1.988737    -1.0438108
    4.526631     3.0179873    2.1258883    1.1740364    1.7086939
    2.5998178   -1.0535065    2.4538908    2.3340483    6.2617426
    5.2135134    3.8485856    4.3641157    4.3337865    3.5907886]",dislike_to_learn
"[-6.9798914e+02  5.1787624e+01 -3.5661240e+01  1.8617516e+01
 -2.2422508e+01  3.3170161e+00 -2.6519358e+01 -6.2834158e+00
 -1.4343398e+01 -1.2041637e+01 -1.1983696e+01 -1.8313721e+01
 -1.0097274e+01 -1.9726492e+01 -7.6358294e+00 -1.4098006e+01
 -7.1069789e+00 -9.5719166e+00 -4.1601362e+00 -6.5374761e+00
 -8.1465321e+00 -3.2436452e+00 -7.3315620e+00  1.0987827e+00
 -2.6363785e+00  1.3710923e+00  5.4096323e-01  3.3250825e+00
  1.9777350e+00  2.4185925e+00  4.1960831e+00  1.8122119e+00
  3.0727253e+00  1.9113922e+00  1.0994666e+01  7.7374778e+00
  7.7052708e+00  6.6365652e+00  5.3208556e+00  6.0679145e+00]",dislike_to_learn
"[-7.70340698e+02  6.77219238e+01 -3.01664753e+01  2.22631226e+01
 -3.59834747e+01  1.28603306e+01 -2.53343334e+01  6.53316975e-01
 -1.51673384e+01 -7.08795404e+00 -9.45896053e+00 -1.96249485e+01
 -7.11623049e+00 -1.90235672e+01 -3.96092343e+00 -1.54057655e+01
 -3.33024526e+00 -1.09699965e+01 -4.77301836e+00 -4.91917658e+00
 -5.84481764e+00 -1.61401248e+00 -6.03607655e+00  2.60432816e+00
 -3.98720765e+00  4.00870943e+00 -1.83341932e+00  2.33796906e+00
  1.81891978e+00  2.93791556e+00  4.17421579e+00  1.23787045e+00
  4.58976460e+00 -1.04907304e-01  5.43854094e+00  3.00288796e+00
  6.31923342e+00  3.76499701e+00  5.51823092e+00  4.76278687e+00]",dislike_to_learn
"[-7.4789014e+02  7.3037720e+01 -3.6775520e+01  2.9412384e+01
 -2.9948185e+01  1.0569197e+01 -2.9531929e+01 -9.1919432e+00
 -2.4187006e+01 -1.1270562e+01 -1.4199272e+01 -2.0915373e+01
 -9.5247240e+00 -2.2457466e+01 -2.8435926e+00 -1.6366686e+01
 -3.7849514e+00 -9.8758793e+00 -5.3678207e+00 -5.2338147e+00
 -5.0959263e+00  2.2242361e-01 -4.7157907e+00  2.9959331e+00
 -3.7242310e+00  4.1117930e+00 -2.7194870e+00  2.9881945e+00
  3.9184906e+00  3.6811163e+00  5.0714812e+00  2.4486225e+00
  6.4177876e+00  3.7617216e+00  7.7008414e+00  1.9747988e+00
  7.1731534e+00  5.1732278e+00  5.1916885e+00  3.5660679e+00]",dislike_to_learn
"[-721.4024      78.7353     -18.373003    20.494387   -25.32362
    8.7467165  -23.802074    -6.1317964  -22.412691   -12.799057
  -11.611454   -21.042027   -10.167578   -21.337719   -10.784809
  -19.358805    -5.799403   -11.661907    -9.5942745   -7.3119135
   -8.970295    -4.0686707   -6.5210156    0.7530117   -4.545663
    1.3040379   -1.2509001    1.7689322    2.1747768    1.8401365
    3.71003      3.3446684    6.5971212    4.73443      7.8587675
    3.5350068    6.0828032    4.118549     5.5903163    7.1775723]",dislike_to_learn
"[-753.0351      64.021484   -25.824686    26.701431   -33.889145
   12.189991   -29.910906    -1.888594   -19.002302   -12.995313
  -13.2024145  -17.390335    -5.716457   -20.755924    -1.678653
  -15.090275    -4.081549   -10.083042    -4.4818544   -5.5212054
   -7.1270933   -1.444162    -7.2336435    1.9234744   -2.0989816
    5.436924    -1.7335465    1.7901098    0.7831606    1.2522899
    3.64218      0.9448817    5.8951607    1.8903656    6.0551033
    3.8773153    5.831141     2.7283993    4.4327655    3.8680482]",dislike_to_learn
"[-7.03259033e+02  9.42360840e+01 -6.25469246e+01  2.20492649e+01
 -4.09791412e+01  9.54508400e+00 -4.27468605e+01 -5.56291199e+00
 -2.41956120e+01 -1.02158785e+01 -1.67482624e+01 -2.26760120e+01
 -1.79863727e+00 -1.64766521e+01 -1.66574645e+00 -2.07092037e+01
  2.28174075e-01 -7.26547813e+00 -4.06093121e+00 -9.36458778e+00
 -6.69162226e+00  2.22475076e+00 -4.11530209e+00  7.94070482e-01
 -4.10713530e+00  1.01527519e+01  7.31791914e-01  3.57189035e+00
 -1.05129950e-01  4.09229708e+00  3.78153443e+00 -1.76455653e+00
  1.81377962e-01 -1.41259766e+00  6.69003391e+00  1.77962318e-01
  6.67637587e+00  3.30035734e+00  5.42214108e+00  2.13091135e+00]",dislike_to_learn
"[-7.5750537e+02  4.8437962e+01 -1.7269196e+01  1.9894520e+01
 -2.2525848e+01  7.1636763e+00 -2.6606087e+01 -4.6405020e-01
 -2.0726040e+01 -1.2296943e+01 -1.1779087e+01 -1.6913290e+01
 -5.9333639e+00 -1.9311422e+01 -4.4018064e+00 -1.6037052e+01
 -3.4307075e+00 -9.2622385e+00 -6.5073285e+00 -6.5208001e+00
 -7.8445249e+00 -5.6580585e-01 -5.8956347e+00  3.1647563e+00
 -2.0566711e+00  4.0179257e+00  3.8999447e-01  2.4080160e+00
  2.7607491e+00  1.3240005e+00  3.4725378e+00  1.9305500e+00
  5.7480474e+00  2.4526758e+00  5.9032784e+00  2.2407343e+00
  4.6417699e+00  3.9787939e+00  3.6072671e+00  4.3829551e+00]",dislike_to_learn
"[-7.5773975e+02  7.1512352e+01 -2.8189854e+01  2.8793497e+01
 -2.9941141e+01  1.5654543e+01 -3.0897493e+01  8.7663537e-01
 -2.3508490e+01 -1.3572376e+01 -1.2237818e+01 -1.9729912e+01
 -9.1961155e+00 -2.2526257e+01 -3.6371534e+00 -1.8186077e+01
 -4.2718673e+00 -1.2037555e+01 -6.2511830e+00 -7.3423166e+00
 -4.9039531e+00 -7.2785157e-01 -6.1563587e+00  2.7806718e+00
 -4.0988631e+00  3.5539024e+00 -2.2381573e+00  4.3646784e+00
  1.0381538e+00  3.3191872e+00  5.0815396e+00  3.6176777e+00
  7.3781934e+00  4.1212096e+00  9.7500505e+00  3.5630355e+00
  8.2547045e+00  4.9233203e+00  6.0984612e+00  3.6015460e+00]",dislike_to_learn
"[-743.1991       57.89683     -32.721375     28.019903    -32.54746
   11.338457    -27.55105      -3.40689     -18.183401    -13.834863
   -9.727144    -17.114252     -8.503288    -18.40044      -4.346728
  -15.399477     -3.35678     -11.039029     -5.7347245    -7.0237994
   -9.479593     -4.2625213    -6.5679493     1.235544     -4.687956
    4.5668187    -0.9966302     1.5845428     1.4032949     2.8277
    5.9802256     5.8207345    10.411585      5.446502      6.367557
    0.93063706    5.2489934     3.8851883     4.2726097     3.992585  ]",dislike_to_learn
"[-7.1515460e+02  7.1245415e+01 -2.9830893e+01  1.7706253e+01
 -2.9984413e+01  5.4714112e+00 -2.7481157e+01 -7.5329175e+00
 -2.1056440e+01 -8.8429642e+00 -1.4313533e+01 -2.1502819e+01
 -8.2973852e+00 -2.2761808e+01 -6.8596005e+00 -1.2865421e+01
 -3.6115134e+00 -9.5825748e+00 -4.1030712e+00 -6.8938327e+00
 -7.7423677e+00 -2.3730867e+00 -7.0973320e+00  7.8060770e-01
 -5.0478363e+00  3.5532403e-01 -2.6614852e+00  3.0457127e+00
  2.4163709e+00  3.4712796e+00  5.8264394e+00  2.3311079e+00
  6.1605124e+00  3.6603918e+00  7.4140081e+00  5.0344739e+00
  7.4685602e+00  5.7949796e+00  6.2752867e+00  5.3793073e+00]",dislike_to_learn
"[-6.7931055e+02  9.0317696e+01 -4.5167843e+01  1.7065529e+01
 -3.1113100e+01  1.3215615e+01 -3.1965334e+01 -9.7628727e+00
 -2.6916866e+01 -1.7092083e+01 -1.3569690e+01 -2.7393858e+01
 -1.4384852e+01 -2.2435526e+01 -6.4615693e+00 -1.8106012e+01
 -5.7357044e+00 -8.1502323e+00 -7.2023759e+00 -9.7292528e+00
 -6.4281197e+00 -2.1459134e+00 -4.7370753e+00  1.7109852e+00
 -5.8979578e+00  7.4481788e+00  1.2868639e+00  3.0181670e+00
  2.6437337e+00  2.6730957e+00  4.6328583e+00 -8.4682509e-02
  6.0438128e+00  3.6126378e+00  4.9410925e+00  3.8224051e+00
  7.0131063e+00  4.3747444e+00  6.0794911e+00  4.0083685e+00]",dislike_to_learn
"[-7.1912213e+02  6.7240891e+01 -2.4825031e+01  2.6467142e+01
 -2.9644806e+01  4.4423213e+00 -2.5158930e+01 -9.7175770e+00
 -1.9721584e+01 -1.3469315e+01 -1.5268471e+01 -2.0516088e+01
 -1.0863640e+01 -1.9903305e+01 -5.3830638e+00 -1.5128662e+01
 -6.0834179e+00 -9.7699966e+00 -6.1041865e+00 -5.8538933e+00
 -5.2278199e+00 -7.7954882e-01 -5.3013935e+00  1.4130809e+00
 -3.0281479e+00 -4.9007666e-01 -3.5803020e+00  2.2147524e+00
  1.5669575e+00  3.1149004e+00  4.9245892e+00  2.2130575e+00
  5.2769971e+00  3.1353395e+00  6.5210772e+00  4.9013619e+00
  7.3102026e+00  4.9346156e+00  6.2003384e+00  4.4708724e+00]",dislike_to_learn
"[-6.5241962e+02  6.3398846e+01 -3.3439552e+01  3.2224038e+00
 -2.4651733e+01 -4.9265952e+00 -2.5505146e+01 -1.5696091e+01
 -1.9382168e+01 -1.5066980e+01 -1.2485647e+01 -1.9066288e+01
 -1.2020387e+01 -1.7084309e+01 -4.8992133e+00 -8.8487406e+00
 -4.1344347e+00 -4.1936178e+00 -2.5021026e+00 -1.0657829e+00
 -2.9666312e+00  3.1001689e+00 -9.8046911e-01  3.2796154e+00
  1.7976894e+00  5.3227985e-01  4.5113307e-01  2.7876415e+00
  3.3580825e+00  2.2834048e+00  2.0967343e+00  2.8864178e-01
  2.8913963e+00  1.4999363e+00  2.9476733e+00  2.2719524e+00
  3.4660423e+00  3.4964325e+00  4.2991347e+00  5.0023956e+00]",dislike_to_learn
"[-7.1083813e+02  7.5379356e+01 -3.2913460e+01  2.4570869e+01
 -2.8977640e+01  4.7899823e+00 -2.5209269e+01 -1.0999347e+01
 -2.2431049e+01 -1.1590118e+01 -1.5803086e+01 -2.4512913e+01
 -1.3396641e+01 -2.0519079e+01 -3.7419512e+00 -1.9780359e+01
 -8.6624470e+00 -1.0168532e+01 -8.3638029e+00 -6.6423287e+00
 -6.8111510e+00 -2.9204950e-01 -4.1779027e+00  2.0346444e+00
 -2.6075494e+00  3.0445237e+00 -1.2489449e+00  2.2870815e+00
  2.1970475e+00  2.5615187e+00  6.0502462e+00  3.6007018e+00
  7.2673707e+00  4.5480046e+00  8.8536863e+00  6.1191497e+00
  6.6787696e+00  5.8992524e+00  6.0655141e+00  4.4049144e+00]",dislike_to_learn
"[-7.49325378e+02  6.45822678e+01 -2.62289886e+01  2.15491943e+01
 -3.53428307e+01  6.32597494e+00 -2.61107731e+01 -3.34280443e+00
 -1.97580433e+01 -1.20174580e+01 -1.09737968e+01 -1.89105644e+01
 -7.76472712e+00 -1.83119297e+01 -4.74472427e+00 -1.53171625e+01
 -3.11647153e+00 -9.25713062e+00 -6.50070715e+00 -6.71241188e+00
 -6.94514847e+00 -2.07281494e+00 -3.34686637e+00  4.37846661e+00
 -2.24699330e+00  3.44405389e+00 -2.41372633e+00  2.41230702e+00
  2.35622120e+00  4.19966602e+00  6.89855862e+00  5.40279436e+00
  8.17539787e+00  2.70892477e+00  5.09288740e+00  3.58434558e-01
  4.70203114e+00  4.48145008e+00  5.38978481e+00  4.34844923e+00]",dislike_to_learn
"[-734.8421      72.13333    -22.732328    24.290382   -27.927876
    9.470774   -26.653597    -6.0440106  -18.593222   -13.950154
  -14.164502   -19.540283   -11.091406   -23.117311   -10.597225
  -21.570839    -8.348872   -14.35495     -8.711871    -6.579748
   -9.730541    -4.559139    -6.030574     1.1092894   -4.521732
    4.4841185    1.0504738    5.324044     5.8599424    7.0062084
    8.908065     4.493325     8.3231       4.015437     6.8716674
    5.906122    10.8480835   10.167544     9.082531     5.3738   ]",dislike_to_learn
"[-724.1968      76.4854     -38.39532     20.483416   -33.090637
    6.941536   -23.239174    -7.3773165  -19.953142   -10.824853
  -13.08593    -19.034958    -9.80713    -17.581936    -5.5345535
  -17.571321    -7.51571    -15.117796    -6.6005793   -7.9779677
   -6.9670525   -2.5108633   -6.5279284    2.548548    -3.7572389
    3.3924553   -1.3390347    3.74814      1.9324458    1.8989711
    4.5312047    5.5591464   12.052431     9.440145    10.977484
    3.5137036    5.503413     1.7374321    2.7415318    2.2876806]",dislike_to_learn
"[-7.4987250e+02  6.4690262e+01 -2.3894732e+01  1.4493252e+01
 -3.1033934e+01  4.8198233e+00 -2.6144199e+01 -2.6716197e+00
 -1.4813967e+01 -1.2689769e+01 -1.1668381e+01 -1.9634157e+01
 -9.5540209e+00 -1.6000900e+01 -3.3521833e+00 -1.3297463e+01
 -2.8289008e+00 -7.4791670e+00 -5.2912946e+00 -3.9901552e+00
 -3.4219179e+00 -4.1795456e-01 -5.6468077e+00  8.5098714e-01
 -4.7656646e+00  6.9703914e-02 -2.7328534e+00  2.0305605e+00
  1.6054260e+00  1.6387867e+00  3.9659400e+00  1.0701941e+00
  4.4083877e+00  2.5414391e+00  5.4116268e+00  7.0005131e-01
  4.9884276e+00  7.2565136e+00  8.4635038e+00  8.8187504e+00]",dislike_to_learn
"[-6.4042438e+02  6.8781815e+01 -4.2933777e+01  5.7040911e+00
 -2.5195169e+01 -5.1973119e+00 -3.8534046e+01 -1.2956492e+01
 -2.4354586e+01 -1.1542251e+01 -1.1144771e+01 -2.5058043e+01
 -8.5181627e+00 -1.4478307e+01 -5.8694015e+00 -1.6648371e+01
 -4.0472360e+00 -3.1976771e+00 -4.3837328e+00 -4.4895959e+00
 -4.1364369e+00  6.6432905e-01 -4.2368760e+00  2.6403055e-01
 -1.3900067e+00  4.9960213e+00  2.7207878e+00  1.7824700e+00
  1.1321287e+00  2.9506793e+00  2.5708332e+00 -1.0671000e-01
  1.9802326e+00  2.0828530e-01  4.7530918e+00  2.3745315e+00
  3.5199604e+00  3.5346379e+00  3.2648439e+00  2.6960442e+00]",dislike_to_learn
"[-7.03084167e+02  9.43992615e+01 -3.59754257e+01  1.20707560e+01
 -4.04932327e+01  1.67279947e+00 -3.22050972e+01 -9.74918270e+00
 -1.92009850e+01 -1.18919477e+01 -1.87813988e+01 -2.31513462e+01
 -8.29493523e+00 -2.04108028e+01 -3.55777454e+00 -1.43295555e+01
 -3.55849600e+00 -9.28219604e+00 -4.99497414e+00 -4.84480286e+00
 -6.54855013e+00 -2.90276194e+00 -6.56174183e+00  2.42071962e+00
 -4.52929163e+00  2.41657639e+00  1.55846179e-01  5.67901516e+00
  4.96775770e+00  1.99916101e+00  3.04658461e+00  2.34025240e+00
  6.04377508e+00  2.45345020e+00  6.07113123e+00  4.18083191e+00
  7.94504690e+00  4.30919790e+00  4.30628252e+00  4.01260757e+00]",dislike_to_learn
"[-6.96677246e+02  9.42184677e+01 -3.22136993e+01  7.61054754e+00
 -3.85028419e+01  1.90143473e-02 -3.17515221e+01 -8.39580536e+00
 -1.87024784e+01 -1.36260605e+01 -1.79560986e+01 -2.29764729e+01
 -1.05162220e+01 -2.13262024e+01 -5.52004719e+00 -1.61421165e+01
 -4.56878901e+00 -8.82179070e+00 -5.96483517e+00 -4.78669834e+00
 -6.50052452e+00 -3.01088476e+00 -5.93003798e+00  4.20931149e+00
 -6.18955374e-01  4.55616713e+00  3.64066482e-01  3.67400360e+00
  2.60408759e+00 -9.79144778e-03  2.22182631e+00  1.94045138e+00
  5.97107887e+00  2.97250271e+00  5.56501579e+00  3.35086465e+00
  6.62002325e+00  4.03665066e+00  5.12597322e+00  6.17690802e+00]",dislike_to_learn
"[-7.6195428e+02  7.8835320e+01 -4.5879765e+01  3.4032696e+01
 -4.2172600e+01  1.8365702e+01 -3.5573380e+01  3.4729192e+00
 -2.6151720e+01 -1.0087630e+01 -1.2338207e+01 -2.0548576e+01
 -4.7940245e+00 -2.1083704e+01 -6.9297171e-01 -1.8335796e+01
 -3.6319521e-01 -1.2868872e+01 -4.8523068e+00 -7.2467766e+00
 -4.2087908e+00  1.3199660e-01 -4.9005475e+00  3.8795679e+00
 -4.7527051e+00  5.5240822e+00 -2.0661936e+00  6.1747985e+00
  2.4109228e-02  3.7137694e+00  3.0907400e+00  1.6100396e+00
  5.8945198e+00  1.9959986e-01  7.5142870e+00  1.5404532e+00
  5.8141818e+00  9.0733403e-01  3.9378843e+00  2.0160825e+00]",dislike_to_learn
"[-6.3815247e+02  8.1209984e+01 -4.4595715e+01  4.0328631e+00
 -2.3393061e+01 -7.4865336e+00 -3.9883846e+01 -2.0116297e+01
 -1.8710844e+01 -1.7194801e+01 -1.7238844e+01 -2.0055233e+01
 -5.0503173e+00 -1.6354292e+01 -8.9893990e+00 -1.0777602e+01
 -3.9451308e+00 -7.7863083e+00 -8.5664034e+00 -6.6811261e+00
 -7.3155293e+00  1.9500551e+00 -9.6508265e-01 -1.3908844e+00
 -4.6494719e-01  5.4460282e+00  3.6141281e+00  5.6049371e+00
  3.2713280e+00  2.0760107e+00  5.3469067e+00  2.7903125e-01
  4.3773597e-01  1.7452239e+00  6.1776547e+00  4.6330109e+00
  4.1279016e+00  4.0305252e+00  4.5444298e+00  2.9141524e+00]",dislike_to_learn
"[-7.06179321e+02  5.96988716e+01 -2.32790966e+01  1.76064663e+01
 -2.59709225e+01  5.42716682e-01 -2.78175392e+01 -1.74760761e+01
 -1.89791756e+01 -1.49168043e+01 -1.18429489e+01 -1.37927227e+01
 -1.17115612e+01 -1.38646345e+01 -4.72015142e+00 -1.83077927e+01
 -1.62939286e+00 -6.11652756e+00 -7.63859510e+00 -1.82152414e+00
 -3.47657061e+00 -3.33071184e+00 -6.85712957e+00 -2.41703525e-01
 -4.37051439e+00 -9.11886871e-01 -2.65348721e+00  1.82515991e+00
  1.53380191e+00  2.52771211e+00  5.14525557e+00  2.03675818e+00
  5.89869642e+00  3.87083650e+00  7.57729864e+00  3.70030951e+00
  5.69728947e+00  7.77902555e+00  7.21424770e+00  7.57783270e+00]",dislike_to_learn
"[-7.38839783e+02  5.77090874e+01 -1.82227554e+01  1.17722454e+01
 -2.28140373e+01  2.56403017e+00 -2.26875134e+01 -6.76551580e+00
 -1.41238432e+01 -1.13966141e+01 -1.00192375e+01 -1.61568680e+01
 -1.15222616e+01 -1.79984627e+01 -5.25796318e+00 -1.34353027e+01
 -4.66795397e+00 -6.91512108e+00 -6.89487982e+00 -5.70337343e+00
 -7.97630692e+00 -4.62681818e+00 -7.16488123e+00 -7.34222353e-01
 -2.22646689e+00  3.83219314e+00  1.59428644e+00  2.36099482e+00
  1.69504035e+00  3.57483387e-01  4.59228182e+00  3.69238853e+00
  6.94858217e+00  5.38817167e+00  5.89033556e+00  3.77627325e+00
  5.54694939e+00  5.84869576e+00  5.56477404e+00  5.03888416e+00]",dislike_to_learn
"[-7.59410217e+02  6.52568741e+01 -1.75388260e+01  2.31011162e+01
 -2.74399433e+01  9.31929684e+00 -2.82245026e+01 -4.66438866e+00
 -1.73686008e+01 -1.08924665e+01 -1.17616453e+01 -1.88733177e+01
 -8.88386631e+00 -2.00742702e+01 -6.86681080e+00 -1.74526081e+01
 -6.04528856e+00 -1.34649315e+01 -6.59248257e+00 -4.25416517e+00
 -6.88754988e+00 -2.90415883e-01 -3.59381413e+00  2.90810132e+00
 -2.22203994e+00  4.08545780e+00 -3.53555858e-01  4.45774746e+00
  4.86926079e+00  4.42675114e+00  5.80415249e+00  3.25415897e+00
  6.21753502e+00  1.31401610e+00  4.55147219e+00  2.38622308e+00
  5.20109081e+00  4.26325989e+00  5.28418684e+00  4.79440975e+00]",dislike_to_learn
"[-7.14293274e+02  6.77164001e+01 -2.25895348e+01  2.03155594e+01
 -2.50872021e+01  2.37594485e+00 -3.01468582e+01 -6.59534311e+00
 -2.07184925e+01 -1.04897785e+01 -1.27665329e+01 -2.04529743e+01
 -7.91108274e+00 -2.18595085e+01 -6.90813923e+00 -1.65600872e+01
 -7.12189245e+00 -1.23449793e+01 -6.37509203e+00 -5.18375492e+00
 -1.10542326e+01 -3.59136200e+00 -7.02382326e+00  8.37887347e-01
 -2.17815924e+00  3.18241024e+00 -1.05921960e+00  2.16654897e+00
  2.77533293e+00  2.70712346e-01  3.42871284e+00  2.27269268e+00
  5.42796230e+00  3.26691365e+00  7.76673126e+00  5.51735783e+00
  9.14851284e+00  9.28834438e+00  6.72466087e+00  5.25922966e+00]",dislike_to_learn
"[-7.5299841e+02  7.6488998e+01 -2.7550642e+01  3.1042194e+01
 -3.1676119e+01  7.1542053e+00 -3.3127934e+01 -5.5827408e+00
 -1.7267248e+01 -1.2447958e+01 -1.6964252e+01 -2.0954983e+01
 -9.2436476e+00 -2.3415279e+01 -4.5432239e+00 -1.6464373e+01
 -4.8870025e+00 -8.8034649e+00 -3.6217079e+00 -5.2728996e+00
 -5.6689692e+00 -3.9421684e-01 -4.5723848e+00  3.2296166e+00
 -1.8634102e+00  4.4401293e+00 -1.2805090e+00  5.2078314e+00
  3.3961763e+00  4.9587917e+00  5.1792798e+00  2.3369293e+00
  7.3905087e+00  2.3576875e+00  6.6606731e+00  2.1896515e+00
  7.3378706e+00  4.0830426e+00  3.4566491e+00  3.2656429e+00]",dislike_to_learn
"[-7.23038330e+02  6.61565094e+01 -3.07010841e+01  2.34257412e+01
 -2.46959820e+01  7.01340532e+00 -3.58050537e+01 -4.86994553e+00
 -2.11582813e+01 -1.08024960e+01 -1.35401812e+01 -1.97254696e+01
 -7.32469511e+00 -2.13596134e+01 -4.61507082e+00 -1.96318283e+01
 -4.68356037e+00 -1.00279665e+01 -7.16754341e+00 -4.95835733e+00
 -5.79315710e+00 -1.37071657e+00 -5.92040300e+00  1.59564579e+00
 -5.53366470e+00  2.01357746e+00 -4.73623812e-01  4.55784988e+00
  2.77343774e+00  3.59615374e+00  6.63318634e+00  4.79500103e+00
  7.27302456e+00  2.73174262e+00  7.03377199e+00  3.88373995e+00
  7.82905912e+00  4.74491596e+00  4.80310011e+00  4.00575304e+00]",dislike_to_learn
"[-7.2399133e+02  8.2817245e+01 -3.8193295e+01  2.2740200e+01
 -4.0910450e+01  1.1544635e+01 -3.5581295e+01 -5.0604658e+00
 -2.3263802e+01 -1.6216469e+01 -1.5771236e+01 -2.3228121e+01
 -6.0231304e+00 -1.7001417e+01 -4.1512113e+00 -1.4036873e+01
  2.5436249e+00 -1.2524895e+01 -4.3438435e+00 -9.7628963e-01
 -5.3126035e+00 -2.6291031e-01 -3.1769390e+00  3.5009820e+00
 -4.2798629e+00  2.7674642e+00 -1.9433019e+00  5.0220947e+00
  1.4393718e+00  1.5516371e+00  2.8055766e+00 -5.8524883e-01
  2.6799312e+00  5.3119957e-01  4.6196027e+00  2.9532709e+00
  8.6604042e+00  2.5948646e+00  4.0316887e+00  2.0054145e+00]",dislike_to_learn
"[-7.0798279e+02  5.7359215e+01 -2.4709459e+01  1.3177684e+01
 -2.0874731e+01  4.1532683e+00 -2.2198132e+01 -1.0331461e+01
 -1.5645569e+01 -1.1357919e+01 -1.2323178e+01 -1.9313568e+01
 -9.8131227e+00 -1.3822056e+01 -9.2609062e+00 -1.6988832e+01
 -6.2485361e+00 -1.0238666e+01 -7.1731882e+00 -4.7016015e+00
 -7.6463146e+00 -4.5696077e+00 -4.6712446e+00  2.9837877e-01
 -1.6425246e+00  2.1137555e+00 -2.4828117e+00  9.1024345e-01
 -9.2208958e-01 -2.4162333e+00  1.2713931e+00  2.5329421e+00
  8.4723663e+00  7.4645863e+00  9.4499874e+00  6.5389867e+00
  6.5688753e+00  4.9474239e+00  4.7086473e+00  5.8545218e+00]",dislike_to_learn
"[-6.97273438e+02  9.80208130e+01 -5.04825287e+01  2.61624889e+01
 -3.63521194e+01  1.25345678e+01 -4.40788231e+01 -7.78988600e+00
 -2.06880989e+01 -1.06005659e+01 -1.38481312e+01 -2.33709183e+01
 -4.79883003e+00 -1.78223591e+01 -6.37341833e+00 -2.16620560e+01
 -1.90358496e+00 -1.17911625e+01 -7.57938814e+00 -9.39723587e+00
 -7.39115286e+00  1.51080474e-01 -7.34321070e+00 -2.27833414e+00
 -6.81056023e+00  6.25463247e+00 -1.72192633e+00  7.55313098e-01
 -2.34820557e+00  2.38079715e+00  3.32572126e+00  2.55967200e-01
  5.36344624e+00  2.22246766e+00  8.87021065e+00  2.26980114e+00
  6.80107689e+00  5.15780640e+00  7.86042547e+00  5.97492981e+00]",dislike_to_learn
"[-719.6559      76.241066   -31.120218    16.00573    -30.164991
    4.460294   -32.94098     -8.275104   -24.289417   -15.926914
  -15.412142   -19.911903    -5.9078374  -20.386112    -6.3149457
  -14.318419    -4.629942    -8.921921    -2.0352604   -6.175803
   -6.8961353    1.5567802   -4.690662     2.4989429   -1.2941974
    3.9093907   -1.2470112    3.9147499    3.856686     4.574405
    4.776001     1.4618702    6.911934     2.614122     7.392096
    4.9195986    5.9137287    3.505748     2.559634     2.8968356]",dislike_to_learn
